timestamp,cctv_id,cctv_name,latitude,longitude,image_path,flood_status
20251020_214659,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_214659.jpg,Wet
20251020_214702,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_214702.jpg,Wet
20251020_214704,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_214704.jpg,Dry
20251020_214707,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_214707.jpg,Wet
20251020_214709,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_214709.jpg,Wet
20251020_214710,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_214710.jpg,Wet
20251020_214715,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_214715.jpg,Dry
20251020_214720,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_214720.jpg,Wet
20251020_214722,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_214722.jpg,Wet
20251020_214724,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_214724.jpg,Dry
20251020_214727,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_214727.jpg,Wet
20251020_214729,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_214729.jpg,Wet
20251020_214730,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_214730.jpg,Wet
20251020_214735,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_214735.jpg,Dry
20251020_214740,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_214740.jpg,Wet
20251020_214742,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_214742.jpg,Wet
20251020_214744,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_214744.jpg,Dry
20251020_214747,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_214747.jpg,Wet
20251020_214749,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_214749.jpg,Wet
20251020_214750,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_214750.jpg,Wet
20251020_214755,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_214755.jpg,Wet
20251020_214800,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_214800.jpg,Wet
20251020_214802,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_214802.jpg,Wet
20251020_214804,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_214804.jpg,Dry
20251020_214807,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_214807.jpg,Wet
20251020_214809,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_214809.jpg,Wet
20251020_214810,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_214810.jpg,Wet
20251020_214816,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_214816.jpg,Wet
20251020_214820,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_214820.jpg,Wet
20251020_214822,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_214822.jpg,Wet
20251020_214824,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_214824.jpg,Dry
20251020_214827,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_214827.jpg,Wet
20251020_214829,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_214829.jpg,Wet
20251020_214830,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_214830.jpg,Wet
20251020_214836,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_214836.jpg,Dry
20251020_214840,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_214840.jpg,Wet
20251020_214842,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_214842.jpg,Wet
20251020_214844,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_214844.jpg,Dry
20251020_214847,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_214847.jpg,Wet
20251020_214850,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_214850.jpg,Wet
20251020_214851,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_214851.jpg,Wet
20251020_214856,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_214856.jpg,Wet
20251020_214900,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_214900.jpg,Wet
20251020_214902,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_214902.jpg,Wet
20251020_214904,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_214904.jpg,Dry
20251020_214908,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_214908.jpg,Wet
20251020_214910,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_214910.jpg,Wet
20251020_214911,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_214911.jpg,Wet
20251020_214916,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_214916.jpg,Dry
20251020_214920,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_214920.jpg,Wet
20251020_214922,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_214922.jpg,Wet
20251020_214924,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_214924.jpg,Dry
20251020_214928,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_214928.jpg,Wet
20251020_214930,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_214930.jpg,Wet
20251020_214931,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_214931.jpg,Wet
20251020_214936,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_214936.jpg,Wet
20251020_214940,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_214940.jpg,Wet
20251020_214943,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_214943.jpg,Wet
20251020_214944,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_214944.jpg,Dry
20251020_214948,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_214948.jpg,Wet
20251020_214950,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_214950.jpg,Wet
20251020_214951,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_214951.jpg,Wet
20251020_214956,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_214956.jpg,Dry
20251020_215000,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_215000.jpg,Wet
20251020_215003,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_215003.jpg,Wet
20251020_215004,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_215004.jpg,Dry
20251020_215008,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_215008.jpg,Wet
20251020_215010,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_215010.jpg,Wet
20251020_215011,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_215011.jpg,Wet
20251020_215016,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_215016.jpg,Dry
20251020_215020,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_215020.jpg,Wet
20251020_215023,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_215023.jpg,Wet
20251020_215024,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_215024.jpg,Dry
20251020_215028,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_215028.jpg,Wet
20251020_215030,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_215030.jpg,Wet
20251020_215031,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_215031.jpg,Wet
20251020_215036,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_215036.jpg,Dry
20251020_215040,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_215040.jpg,Wet
20251020_215043,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_215043.jpg,Wet
20251020_215044,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_215044.jpg,Dry
20251020_215048,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_215048.jpg,Wet
20251020_215050,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_215050.jpg,Wet
20251020_215052,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_215052.jpg,Wet
20251020_215056,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_215056.jpg,Dry
20251020_215100,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_215100.jpg,Wet
20251020_215103,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_215103.jpg,Wet
20251020_215104,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_215104.jpg,Dry
20251020_215108,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_215108.jpg,Wet
20251020_215111,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_215111.jpg,Wet
20251020_215112,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_215112.jpg,Wet
20251020_215116,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_215116.jpg,Flood
20251020_215120,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_215120.jpg,Wet
20251020_215123,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_215123.jpg,Wet
20251020_215124,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_215124.jpg,Dry
20251020_215128,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_215128.jpg,Wet
20251020_215132,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_215132.jpg,Wet
20251020_215132,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_215132.jpg,Wet
20251020_215136,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_215136.jpg,Dry
20251020_215140,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_215140.jpg,Flood
20251020_215143,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_215143.jpg,Wet
20251020_215144,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_215144.jpg,Dry
20251020_215148,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_215148.jpg,Wet
20251020_215152,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_215152.jpg,Wet
20251020_215152,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_215152.jpg,Wet
20251020_215156,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_215156.jpg,Wet
20251020_215200,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_215200.jpg,Wet
20251020_215203,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_215203.jpg,Wet
20251020_215204,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_215204.jpg,Dry
20251020_215208,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_215208.jpg,Wet
20251020_215212,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_215212.jpg,Wet
20251020_215212,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_215212.jpg,Wet
20251020_215216,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_215216.jpg,Dry
20251020_215220,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_215220.jpg,Wet
20251020_215223,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_215223.jpg,Wet
20251020_215224,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_215224.jpg,Dry
20251020_215228,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_215228.jpg,Wet
20251020_215232,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_215232.jpg,Wet
20251020_215232,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_215232.jpg,Wet
20251020_215236,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_215236.jpg,Dry
20251020_215240,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_215240.jpg,Wet
20251020_215243,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_215243.jpg,Dry
20251020_215245,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_215245.jpg,Dry
20251020_215248,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_215248.jpg,Wet
20251020_215252,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_215252.jpg,Wet
20251020_215252,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_215252.jpg,Wet
20251020_215256,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_215256.jpg,Dry
20251020_215300,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_215300.jpg,Wet
20251020_215303,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_215303.jpg,Wet
20251020_215306,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_215306.jpg,Dry
20251020_215308,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_215308.jpg,Wet
20251020_215312,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_215312.jpg,Wet
20251020_215313,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_215313.jpg,Flood
20251020_215317,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_215317.jpg,Wet
20251020_215320,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_215320.jpg,Wet
20251020_215323,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_215323.jpg,Wet
20251020_215326,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_215326.jpg,Dry
20251020_215328,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_215328.jpg,Wet
20251020_215332,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_215332.jpg,Wet
20251020_215333,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_215333.jpg,Wet
20251020_215337,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_215337.jpg,Wet
20251020_215340,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_215340.jpg,Flood
20251020_215343,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_215343.jpg,Wet
20251020_215346,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_215346.jpg,Dry
20251020_215348,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_215348.jpg,Wet
20251020_215352,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_215352.jpg,Wet
20251020_215353,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_215353.jpg,Wet
20251020_215357,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_215357.jpg,Wet
20251020_215401,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_215401.jpg,Wet
20251020_215403,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_215403.jpg,Wet
20251020_215406,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_215406.jpg,Dry
20251020_215408,5,djundjunan,-6.892379,107.584132,data/captured_images/cctv_5/djundjunan_20251020_215408.jpg,Wet
20251020_215412,9,sudirman,-6.919119,107.58996,data/captured_images/cctv_9/sudirman_20251020_215412.jpg,Wet
20251020_215413,7,kopo_citarip,-6.941275,107.592411,data/captured_images/cctv_7/kopo_citarip_20251020_215413.jpg,Dry
20251020_215418,1,ibrahim_adjie,-6.930554,107.643828,data/captured_images/cctv_1/ibrahim_adjie_20251020_215418.jpg,Dry
20251020_215421,6,gedebage_derwati,-6.965532,107.686969,data/captured_images/cctv_6/gedebage_derwati_20251020_215421.jpg,Flood
20251020_215423,10,trs_pasirkoja,-6.93029,107.576103,data/captured_images/cctv_10/trs_pasirkoja_20251020_215423.jpg,Wet
20251020_215426,8,rumah_sakit,-6.932247,107.693004,data/captured_images/cctv_8/rumah_sakit_20251020_215426.jpg,Dry
